source_id,genre,condition,target_persona,model,mode,prompt_variant,repeat_idx,d_H,delta_H,text_len,hop_index,d_total,d_step,dS,dR,nli_entailment,creativity_auto,creativity_auto_geom,value_auto,value_auto_geom,novelty_auto_combined,distinct2_rel,novel_ngram_rel,embedding_distance_rel,coherence_auto,perplexity,sentiment_shift,kendall_tau,levenshtein,novelty_judge,coherence_judge,fidelity_judge,value_judge,value_judge_geom,creativity_judge,creativity_judge_geom,fidelity_fused,source_file
academic_17,academic,M2,emotional_adventurous,gen_openai_4o,M2,0,1,0.7905694150420948,"[-2.0, 1.0]",285,,,,-2.0,1.0,0.4093743562698364,0.18818946959552194,0.18479271501756453,0.5048637129799414,0.4957510982730981,0.3727530118667864,0.6915725176985148,0.2979391093884868,0.12874740851335753,0.6003530696900463,65.27169036865234,0.17689280956983566,0.9693396640810579,0.6693635382955772,1.0,0.8666666666666666,0.4,0.6356769224007924,0.5922236804763291,0.6356769224007924,0.5922236804763291,0.4046871781349182,mechanism_metrics
academic_17,academic,M3,emotional_adventurous,gen_openai_4o,M3,0,1,0.7905694150420948,"[-2.0, 1.0]",307,,,,-2.0,1.0,0.07976994663476944,0.11020755433817789,0.07202233289602125,0.3281542057541135,0.2144538238778866,0.3358407492749204,0.6678900220196928,0.22287598894320076,0.11675623686186754,0.5765384648734576,68.56189727783203,0.19126578979194164,0.8695329780259666,0.6562804284323271,1.0,0.8666666666666666,0.4,0.5532758199920257,0.45596086477723075,0.5532758199920257,0.45596086477723075,0.23988497331738473,mechanism_metrics
academic_17,academic,M0,emotional_adventurous,gen_openai_4o,M0,0,2,0.7905694150420948,"[-2.0, 1.0]",289,,,,-2.0,1.0,0.19253411889076233,0.1391916795758171,0.1171998293403897,0.4180731440023255,0.35201889421977745,0.3329361896899143,0.6699987070275936,0.23819396155609046,0.09061590048605872,0.6436121691138886,59.53046798706055,0.11701589450240135,0.9916891718944416,0.6684549356223176,1.0,0.8666666666666666,0.4,0.5814668630560239,0.5067196314064255,0.5814668630560239,0.5067196314064255,0.2962670594453812,mechanism_metrics
academic_17,academic,M1,emotional_adventurous,gen_openai_4o,M1,0,2,0.7905694150420948,"[-2.0, 1.0]",304,,,,-2.0,1.0,0.010770752094686031,0.11419848370462717,0.028478107089440357,0.340925461319284,0.08501786960744062,0.33496613383673873,0.6484367765526768,0.27431879095684764,0.08214283400069183,0.6710801705438819,56.00770950317383,0.03828691877424717,0.8164810522136459,0.6055776892430279,0.9333333333333333,0.8666666666666666,0.4,0.5360260213570048,0.42190124346940555,0.5002909532665378,0.39377449390477853,0.20538537604734303,mechanism_metrics
academic_17,academic,M2,emotional_adventurous,gen_openai_4o,M2,0,2,0.7905694150420948,"[-2.0, 1.0]",285,,,,-2.0,1.0,0.4093743562698364,0.18818946959552194,0.18479271501756453,0.5048637129799414,0.4957510982730981,0.3727530118667864,0.6915725176985148,0.2979391093884868,0.12874740851335753,0.6003530696900463,65.27169036865234,0.17689280956983566,0.9693396640810579,0.6693635382955772,1.0,0.8666666666666666,0.4,0.6356769224007924,0.5922236804763291,0.6356769224007924,0.5922236804763291,0.4046871781349182,mechanism_metrics
academic_17,academic,M3,emotional_adventurous,gen_openai_4o,M3,0,2,0.7905694150420948,"[-2.0, 1.0]",307,,,,-2.0,1.0,0.07976994663476944,0.11015311928545561,0.07198675875129117,0.3281542057541135,0.2144538238778866,0.33567486673626096,0.6678900220196928,0.22287598894320076,0.11625858924588911,0.5765384648734576,68.56189727783203,0.19126578979194164,0.8695329780259666,0.6562804284323271,1.0,0.8666666666666666,0.4,0.5532758199920257,0.45596086477723075,0.5532758199920257,0.45596086477723075,0.23988497331738473,mechanism_metrics
academic_17,academic,M0,emotional_adventurous,gen_openai_mini,M0,0,0,0.7905694150420948,"[-2.0, 1.0]",298,,,,-2.0,1.0,0.16689494252204895,0.0916695849376498,0.07515492840274825,0.39047453192174797,0.3201289229097711,0.23476456834839257,0.629954755831957,0.0,0.0743389492132207,0.614054121321447,63.4234504699707,0.4722728068009019,1.0,0.444389520514088,0.9333333333333333,0.8,0.4,0.5417237356305122,0.4761911139540716,0.5056088199218114,0.44444503969046684,0.2834474712610245,mechanism_metrics
academic_17,academic,M1,emotional_adventurous,gen_openai_mini,M1,0,0,0.7905694150420948,"[-2.0, 1.0]",309,,,,-2.0,1.0,0.005027364008128643,0.08413072451445727,0.01495630894781968,0.31561525996755324,0.056108388034979736,0.2665610164828732,0.6473205621669632,0.07580626225563969,0.07655622502601678,0.6262031559269778,61.808780670166016,0.1865463126450777,0.9976133515281194,0.5052109181141439,0.9333333333333333,0.8,0.4,0.5012568410020322,0.40250583300525156,0.46783971826856335,0.3756721108049015,0.20251368200406433,mechanism_metrics
academic_17,academic,M2,emotional_adventurous,gen_openai_mini,M2,0,0,0.7905694150420948,"[-2.0, 1.0]",292,,,,-2.0,1.0,0.15384343266487122,0.10085358586261575,0.08053725505142179,0.3864638719236049,0.30861311628195304,0.26096510745136925,0.6494868964363925,0.07692753490009102,0.05648089101762416,0.6190843111823385,62.752281188964844,0.3059892999008298,0.9999999999999999,0.5262368815592204,0.8666666666666666,0.8,0.4,0.5384608581662178,0.4706775680505164,0.4666660770773887,0.4079205589771142,0.2769217163324356,mechanism_metrics
academic_17,academic,M3,emotional_adventurous,gen_openai_mini,M3,0,0,0.7905694150420948,"[-2.0, 1.0]",327,,,,-2.0,1.0,0.10653102397918701,0.09768034722106166,0.06899489642739835,0.36468149285496343,0.2575867361688904,0.26785112251339244,0.6671792703064511,0.06856677298022223,0.06780732425350394,0.6228319617307398,62.254676818847656,0.11258821189403534,1.0,0.4915098669114273,0.9333333333333333,0.8,0.4,0.5266327559947968,0.4501248822178961,0.49152390559514364,0.420116556736703,0.2532655119895935,mechanism_metrics
academic_17,academic,M0,emotional_adventurous,gen_openai_mini,M0,0,1,0.7905694150420948,"[-2.0, 1.0]",298,,,,-2.0,1.0,0.16689494252204895,0.09169235285783989,0.07517359458753495,0.39047453192174797,0.3201289229097711,0.23482287668434995,0.629954755831957,0.0,0.07451387422109279,0.614054121321447,63.4234504699707,0.4722728068009019,1.0,0.444389520514088,0.9333333333333333,0.8,0.4,0.5417237356305122,0.4761911139540716,0.5056088199218114,0.44444503969046684,0.2834474712610245,mechanism_metrics
academic_17,academic,M1,emotional_adventurous,gen_openai_mini,M1,0,1,0.7905694150420948,"[-2.0, 1.0]",309,,,,-2.0,1.0,0.005027364008128643,0.08413072451445727,0.01495630894781968,0.31561525996755324,0.056108388034979736,0.2665610164828732,0.6473205621669632,0.07580626225563969,0.07655622502601678,0.6262031559269778,61.808780670166016,0.1865463126450777,0.9976133515281194,0.5052109181141439,0.9333333333333333,0.8,0.4,0.5012568410020322,0.40250583300525156,0.46783971826856335,0.3756721108049015,0.20251368200406433,mechanism_metrics
academic_17,academic,M2,emotional_adventurous,gen_openai_mini,M2,0,1,0.7905694150420948,"[-2.0, 1.0]",292,,,,-2.0,1.0,0.15384343266487122,0.10082569443377712,0.08051498217833639,0.3864638719236049,0.30861311628195304,0.26089293659436313,0.6494868964363925,0.07692753490009102,0.05626437844660598,0.6190843111823385,62.752281188964844,0.3059892999008298,0.9999999999999999,0.5262368815592204,0.8666666666666666,0.8,0.4,0.5384608581662178,0.4706775680505164,0.4666660770773887,0.4079205589771142,0.2769217163324356,mechanism_metrics
academic_17,academic,M3,emotional_adventurous,gen_openai_mini,M3,0,1,0.7905694150420948,"[-2.0, 1.0]",327,,,,-2.0,1.0,0.10653102397918701,0.09768034722106166,0.06899489642739835,0.36468149285496343,0.2575867361688904,0.26785112251339244,0.6671792703064511,0.06856677298022223,0.06780732425350394,0.6228319617307398,62.254676818847656,0.11258821189403534,1.0,0.4915098669114273,0.9333333333333333,0.8,0.4,0.5266327559947968,0.4501248822178961,0.49152390559514364,0.420116556736703,0.2532655119895935,mechanism_metrics
academic_17,academic,M0,emotional_adventurous,gen_openai_mini,M0,0,2,0.7905694150420948,"[-2.0, 1.0]",298,,,,-2.0,1.0,0.16689494252204895,0.0916695849376498,0.07515492840274825,0.39047453192174797,0.3201289229097711,0.23476456834839257,0.629954755831957,0.0,0.0743389492132207,0.614054121321447,63.4234504699707,0.4722728068009019,1.0,0.444389520514088,0.9333333333333333,0.8,0.4,0.5417237356305122,0.4761911139540716,0.5056088199218114,0.44444503969046684,0.2834474712610245,mechanism_metrics
academic_17,academic,M1,emotional_adventurous,gen_openai_mini,M1,0,2,0.7905694150420948,"[-2.0, 1.0]",309,,,,-2.0,1.0,0.005027364008128643,0.08413072451445727,0.01495630894781968,0.31561525996755324,0.056108388034979736,0.2665610164828732,0.6473205621669632,0.07580626225563969,0.07655622502601678,0.6262031559269778,61.808780670166016,0.1865463126450777,0.9976133515281194,0.5052109181141439,0.9333333333333333,0.8,0.4,0.5012568410020322,0.40250583300525156,0.46783971826856335,0.3756721108049015,0.20251368200406433,mechanism_metrics
academic_17,academic,M2,emotional_adventurous,gen_openai_mini,M2,0,2,0.7905694150420948,"[-2.0, 1.0]",292,,,,-2.0,1.0,0.15384343266487122,0.10082569443377712,0.08051498217833639,0.3864638719236049,0.30861311628195304,0.26089293659436313,0.6494868964363925,0.07692753490009102,0.05626437844660598,0.6190843111823385,62.752281188964844,0.3059892999008298,0.9999999999999999,0.5262368815592204,0.8666666666666666,0.8,0.4,0.5384608581662178,0.4706775680505164,0.4666660770773887,0.4079205589771142,0.2769217163324356,mechanism_metrics
academic_17,academic,M3,emotional_adventurous,gen_openai_mini,M3,0,2,0.7905694150420948,"[-2.0, 1.0]",327,,,,-2.0,1.0,0.10653102397918701,0.09762998269081209,0.06895932227510425,0.36468149285496343,0.2575867361688904,0.2677130169850442,0.6671792703064511,0.06856677298022223,0.06739300766845924,0.6228319617307398,62.254676818847656,0.11258821189403534,1.0,0.4915098669114273,0.9333333333333333,0.8,0.4,0.5266327559947968,0.4501248822178961,0.49152390559514364,0.420116556736703,0.2532655119895935,mechanism_metrics
academic_18,academic,M0,emotional_conservative,gen_openai_4o,M0,0,0,0.7905694150420948,"[-2.0, -1.0]",182,,,,-2.0,-1.0,0.7870706915855408,0.274034842311563,0.2740323252689496,0.7904586302376607,0.7904513697811449,0.3466782850219134,0.6929638271780942,0.28633565510547443,0.060735372782171504,0.7938465688897807,40.76777267456055,0.12315653823316097,0.978713553878169,0.6230191826522101,0.4666666666666667,1.0,0.8,0.8967676728963851,0.8908060090686245,0.41849158068497977,0.4157094708986914,0.7935353457927704,mechanism_metrics
academic_18,academic,M1,emotional_conservative,gen_openai_4o,M1,0,0,0.7905694150420948,"[-2.0, -1.0]",199,,,,-2.0,-1.0,0.8549401760101318,0.3237825546962926,0.3237495833172852,0.8429112289431308,0.8428253937268847,0.38412414448703164,0.6900401017808442,0.3737445946767307,0.08858773700352013,0.8308822818761297,36.09231948852539,0.04466705210506916,0.8627381250550059,0.6530442035029191,0.4666666666666667,0.8666666666666666,0.6,0.7970683773358662,0.7940239771386359,0.3719652427567376,0.3705445226646968,0.727470088005066,mechanism_metrics
academic_18,academic,M2,emotional_conservative,gen_openai_4o,M2,0,0,0.7905694150420948,"[-2.0, -1.0]",181,,,,-2.0,-1.0,0.7103281617164612,0.2849651381296198,0.2841827053334778,0.7671371919857546,0.76503085258547,0.3714656792900109,0.6808512505323434,0.3415842738900048,0.0919615134476846,0.8239462222550481,36.97968673706055,0.09205575101077557,0.9260064336151292,0.6555462885738115,0.4666666666666667,0.8666666666666666,0.6,0.7609153737624486,0.7535309350498712,0.35509384108914266,0.35164776968993994,0.6551640808582306,mechanism_metrics
academic_18,academic,M3,emotional_conservative,gen_openai_4o,M3,0,0,0.7905694150420948,"[-2.0, -1.0]",194,,,,-2.0,-1.0,0.8925632834434509,0.2796171389518852,0.2793292841811763,0.8538304167839743,0.8529514321846435,0.32748556792470246,0.6742902715158952,0.2500787490281263,0.05808768323008584,0.8150975501244978,38.10276794433594,0.11172633431851864,0.9772607021092117,0.620253164556962,0.4666666666666667,0.8666666666666666,0.6,0.806474154194196,0.8042247340299199,0.3763546052906248,0.3753048758806293,0.7462816417217255,mechanism_metrics
academic_18,academic,M0,emotional_conservative,gen_openai_4o,M0,0,1,0.7905694150420948,"[-2.0, -1.0]",182,,,,-2.0,-1.0,0.7870706915855408,0.274025774183428,0.2740232572241065,0.7904586302376607,0.7904513697811449,0.3466668130387025,0.6929638271780942,0.28633565510547443,0.0607009568325389,0.7938465688897807,40.76777267456055,0.12315653823316097,0.978713553878169,0.6230191826522101,0.4666666666666667,1.0,0.8,0.8967676728963851,0.8908060090686245,0.41849158068497977,0.4157094708986914,0.7935353457927704,mechanism_metrics
academic_18,academic,M1,emotional_conservative,gen_openai_4o,M1,0,1,0.7905694150420948,"[-2.0, -1.0]",199,,,,-2.0,-1.0,0.8549401760101318,0.32395215512155706,0.32391916647182334,0.8429112289431308,0.8428253937268847,0.38432535241906635,0.6900401017808442,0.3737445946767307,0.08919136079962425,0.8308822818761297,36.09231948852539,0.04466705210506916,0.8627381250550059,0.6530442035029191,0.4666666666666667,0.8666666666666666,0.6,0.7970683773358662,0.7940239771386359,0.3719652427567376,0.3705445226646968,0.727470088005066,mechanism_metrics
academic_18,academic,M2,emotional_conservative,gen_openai_4o,M2,0,1,0.7905694150420948,"[-2.0, -1.0]",181,,,,-2.0,-1.0,0.7103281617164612,0.28495689567912813,0.2841744855143986,0.7671371919857546,0.76503085258547,0.37145493486179415,0.6808512505323434,0.3415842738900048,0.09192928016303437,0.8239462222550481,36.97968673706055,0.09205575101077557,0.9260064336151292,0.6555462885738115,0.4666666666666667,0.8666666666666666,0.6,0.7609153737624486,0.7535309350498712,0.35509384108914266,0.35164776968993994,0.6551640808582306,mechanism_metrics
academic_18,academic,M3,emotional_conservative,gen_openai_4o,M3,0,1,0.7905694150420948,"[-2.0, -1.0]",194,,,,-2.0,-1.0,0.8925632834434509,0.2796171389518852,0.2793292841811763,0.8538304167839743,0.8529514321846435,0.32748556792470246,0.6742902715158952,0.2500787490281263,0.05808768323008584,0.8150975501244978,38.10276794433594,0.11172633431851864,0.9772607021092117,0.620253164556962,0.4666666666666667,0.8666666666666666,0.6,0.806474154194196,0.8042247340299199,0.3763546052906248,0.3753048758806293,0.7462816417217255,mechanism_metrics
academic_18,academic,M0,emotional_conservative,gen_openai_4o,M0,0,2,0.7905694150420948,"[-2.0, -1.0]",182,,,,-2.0,-1.0,0.7870706915855408,0.274034842311563,0.2740323252689496,0.7904586302376607,0.7904513697811449,0.3466782850219134,0.6929638271780942,0.28633565510547443,0.060735372782171504,0.7938465688897807,40.76777267456055,0.12315653823316097,0.978713553878169,0.6230191826522101,0.4666666666666667,1.0,0.8,0.8967676728963851,0.8908060090686245,0.41849158068497977,0.4157094708986914,0.7935353457927704,mechanism_metrics
academic_18,academic,M1,emotional_conservative,gen_openai_4o,M1,0,2,0.7905694150420948,"[-2.0, -1.0]",199,,,,-2.0,-1.0,0.8549401760101318,0.32395215512155706,0.32391916647182334,0.8429112289431308,0.8428253937268847,0.38432535241906635,0.6900401017808442,0.3737445946767307,0.08919136079962425,0.8308822818761297,36.09231948852539,0.04466705210506916,0.8627381250550059,0.6530442035029191,0.4666666666666667,0.8666666666666666,0.6,0.7970683773358662,0.7940239771386359,0.3719652427567376,0.3705445226646968,0.727470088005066,mechanism_metrics
academic_18,academic,M2,emotional_conservative,gen_openai_4o,M2,0,2,0.7905694150420948,"[-2.0, -1.0]",181,,,,-2.0,-1.0,0.7103281617164612,0.28495689567912813,0.2841744855143986,0.7671371919857546,0.76503085258547,0.37145493486179415,0.6808512505323434,0.3415842738900048,0.09192928016303437,0.8239462222550481,36.97968673706055,0.09205575101077557,0.9260064336151292,0.6555462885738115,0.4666666666666667,0.8666666666666666,0.6,0.7609153737624486,0.7535309350498712,0.35509384108914266,0.35164776968993994,0.6551640808582306,mechanism_metrics
academic_18,academic,M3,emotional_conservative,gen_openai_4o,M3,0,2,0.7905694150420948,"[-2.0, -1.0]",194,,,,-2.0,-1.0,0.8925632834434509,0.2796424864807089,0.2793546056157229,0.8538304167839743,0.8529514321846435,0.3275152547668732,0.6742902715158952,0.2500787490281263,0.05817674375659826,0.8150975501244978,38.10276794433594,0.11172633431851864,0.9772607021092117,0.620253164556962,0.4666666666666667,0.8666666666666666,0.6,0.806474154194196,0.8042247340299199,0.3763546052906248,0.3753048758806293,0.7462816417217255,mechanism_metrics
academic_18,academic,M0,emotional_conservative,gen_openai_mini,M0,0,0,0.7905694150420948,"[-2.0, -1.0]",177,,,,-2.0,-1.0,0.7324316501617432,0.23283113800988314,0.23255799979868982,0.7697035725585144,0.7688006200636088,0.3024945528522707,0.6784424994948361,0.13644238539176268,0.09259877367021335,0.8069754949552858,39.12605285644531,0.06772442534565926,0.9714045207910316,0.4778982485404504,0.4666666666666667,0.8666666666666666,0.6,0.766441245873769,0.7598598873499127,0.35767258140775887,0.3546012807632926,0.6662158250808716,mechanism_metrics
academic_18,academic,M1,emotional_conservative,gen_openai_mini,M1,0,0,0.7905694150420948,"[-2.0, -1.0]",173,,,,-2.0,-1.0,0.9516593813896179,0.2691080558758245,0.26828343768599616,0.8826167529078052,0.8799121819624046,0.3048979695765354,0.6891610414869866,0.15560200484207987,0.0699308624005397,0.8135741244259924,38.29521560668945,0.013535842299461365,0.9714045207910316,0.5070892410341952,0.4666666666666667,0.8,0.6,0.7879148453474045,0.7878221579492718,0.36769359449545547,0.3676503403763268,0.775829690694809,mechanism_metrics
academic_18,academic,M2,emotional_conservative,gen_openai_mini,M2,0,0,0.7905694150420948,"[-2.0, -1.0]",170,,,,-2.0,-1.0,0.9118349552154541,0.27772855231222343,0.27706410603341886,0.8528746192567207,0.8508341759449545,0.3256381958631429,0.7134398496030541,0.20543589188526917,0.05803884610110549,0.7939142832979874,40.75933837890625,0.14890349842607975,0.9714045207910317,0.5646371976647206,0.4666666666666667,0.8666666666666666,0.6,0.8112920721371968,0.8094000744955262,0.3786029669973585,0.3777200347645789,0.7559174776077271,mechanism_metrics
academic_18,academic,M3,emotional_conservative,gen_openai_mini,M3,0,0,0.7905694150420948,"[-2.0, -1.0]",173,,,,-2.0,-1.0,0.9296420216560364,0.22514340733154042,0.22385378110496332,0.8398764299161541,0.8350655998592524,0.2680673005123108,0.637430142439681,0.12398225780005617,0.04278950129719533,0.7501108381762717,46.17436981201172,0.004757719114422798,0.8308620512686473,0.48040033361134277,0.4666666666666667,0.8666666666666666,0.6,0.8157438387473424,0.8141528579148691,0.3806804580820931,0.37993800036027225,0.7648210108280182,mechanism_metrics
academic_18,academic,M0,emotional_conservative,gen_openai_mini,M0,0,1,0.7905694150420948,"[-2.0, -1.0]",177,,,,-2.0,-1.0,0.7324316501617432,0.23283728802831347,0.2325641426024278,0.7697035725585144,0.7688006200636088,0.3025025429651526,0.6784424994948361,0.13644238539176268,0.09262274400885889,0.8069754949552858,39.12605285644531,0.06772442534565926,0.9714045207910316,0.4778982485404504,0.4666666666666667,0.8666666666666666,0.6,0.766441245873769,0.7598598873499127,0.35767258140775887,0.3546012807632926,0.6662158250808716,mechanism_metrics
academic_18,academic,M1,emotional_conservative,gen_openai_mini,M1,0,1,0.7905694150420948,"[-2.0, -1.0]",173,,,,-2.0,-1.0,0.9516593813896179,0.2691115074440417,0.26828687867769635,0.8826167529078052,0.8799121819624046,0.30490188018462877,0.6891610414869866,0.15560200484207987,0.06994259422481985,0.8135741244259924,38.29521560668945,0.013535842299461365,0.9714045207910316,0.5070892410341952,0.4666666666666667,0.8,0.6,0.7879148453474045,0.7878221579492718,0.36769359449545547,0.3676503403763268,0.775829690694809,mechanism_metrics
academic_18,academic,M2,emotional_conservative,gen_openai_mini,M2,0,1,0.7905694150420948,"[-2.0, -1.0]",170,,,,-2.0,-1.0,0.9118349552154541,0.27772855231222343,0.27706410603341886,0.8528746192567207,0.8508341759449545,0.3256381958631429,0.7134398496030541,0.20543589188526917,0.05803884610110549,0.7939142832979874,40.75933837890625,0.14890349842607975,0.9714045207910317,0.5646371976647206,0.4666666666666667,0.8666666666666666,0.6,0.8112920721371968,0.8094000744955262,0.3786029669973585,0.3777200347645789,0.7559174776077271,mechanism_metrics
academic_18,academic,M3,emotional_conservative,gen_openai_mini,M3,0,1,0.7905694150420948,"[-2.0, -1.0]",173,,,,-2.0,-1.0,0.9296420216560364,0.2251476956372971,0.22385804484721342,0.8398764299161541,0.8350655998592524,0.2680724063893231,0.637430142439681,0.12398225780005617,0.04280481892823229,0.7501108381762717,46.17436981201172,0.004757719114422798,0.8308620512686473,0.48040033361134277,0.4666666666666667,0.8666666666666666,0.6,0.8157438387473424,0.8141528579148691,0.3806804580820931,0.37993800036027225,0.7648210108280182,mechanism_metrics
academic_18,academic,M0,emotional_conservative,gen_openai_mini,M0,0,2,0.7905694150420948,"[-2.0, -1.0]",177,,,,-2.0,-1.0,0.7324316501617432,0.2328229079852195,0.23254977942880964,0.7697035725585144,0.7688006200636088,0.3024838603922679,0.6784424994948361,0.13644238539176268,0.0925666962902047,0.8069754949552858,39.12605285644531,0.06772442534565926,0.9714045207910316,0.4778982485404504,0.4666666666666667,0.8666666666666666,0.6,0.766441245873769,0.7598598873499127,0.35767258140775887,0.3546012807632926,0.6662158250808716,mechanism_metrics
academic_18,academic,M1,emotional_conservative,gen_openai_mini,M1,0,2,0.7905694150420948,"[-2.0, -1.0]",173,,,,-2.0,-1.0,0.9516593813896179,0.2691115074440417,0.26828687867769635,0.8826167529078052,0.8799121819624046,0.30490188018462877,0.6891610414869866,0.15560200484207987,0.06994259422481985,0.8135741244259924,38.29521560668945,0.013535842299461365,0.9714045207910316,0.5070892410341952,0.4666666666666667,0.8,0.6,0.7879148453474045,0.7878221579492718,0.36769359449545547,0.3676503403763268,0.775829690694809,mechanism_metrics
academic_18,academic,M2,emotional_conservative,gen_openai_mini,M2,0,2,0.7905694150420948,"[-2.0, -1.0]",170,,,,-2.0,-1.0,0.9118349552154541,0.2777503367573803,0.2770858383608032,0.8528746192567207,0.8508341759449545,0.3256637382402579,0.7134398496030541,0.20543589188526917,0.05811547323245053,0.7939142832979874,40.75933837890625,0.14890349842607975,0.9714045207910317,0.5646371976647206,0.4666666666666667,0.8666666666666666,0.6,0.8112920721371968,0.8094000744955262,0.3786029669973585,0.3777200347645789,0.7559174776077271,mechanism_metrics
academic_18,academic,M3,emotional_conservative,gen_openai_mini,M3,0,2,0.7905694150420948,"[-2.0, -1.0]",173,,,,-2.0,-1.0,0.9296420216560364,0.2251456114988759,0.22385597264678142,0.8398764299161541,0.8350655998592524,0.268069924907111,0.637430142439681,0.12398225780005617,0.042797374481595984,0.7501108381762717,46.17436981201172,0.004757719114422798,0.8308620512686473,0.48040033361134277,0.4666666666666667,0.8666666666666666,0.6,0.8157438387473424,0.8141528579148691,0.3806804580820931,0.37993800036027225,0.7648210108280182,mechanism_metrics
academic_18,academic,M0,emotional_adventurous,gen_openai_4o,M0,0,0,0.7905694150420948,"[-2.0, 1.0]",204,,,,-2.0,1.0,0.23896242678165436,0.1451943672534713,0.1312984051735707,0.41697197647805745,0.3770652853086604,0.3482113318018434,0.7121666925920895,0.23737549699560612,0.09509180581783455,0.5949815261744605,66.00482177734375,0.04413010738790035,1.0,0.5913570887035633,0.9333333333333333,0.8,0.4,0.5597406066954136,0.5055541224366208,0.5224245662490526,0.4718505142741794,0.3194812133908272,mechanism_metrics
academic_18,academic,M1,emotional_adventurous,gen_openai_4o,M1,0,0,0.7905694150420948,"[-2.0, 1.0]",211,,,,-2.0,1.0,0.41331201791763306,0.15757963016937984,0.1567562841282958,0.4603050979632878,0.45790002581220135,0.34233735595504483,0.6844401621310844,0.2539367737194843,0.08863513201456569,0.5072981780089425,78.84069061279297,0.20739449374377728,0.7592724864350674,0.5772298767222626,0.8666666666666666,0.8,0.4,0.6033280044794083,0.57037251613928,0.5228842705488205,0.49432284732070925,0.40665600895881654,mechanism_metrics
academic_18,academic,M2,emotional_adventurous,gen_openai_4o,M2,0,0,0.7905694150420948,"[-2.0, 1.0]",184,,,,-2.0,1.0,0.3326169550418854,0.13679692121018594,0.1366139298050532,0.3507532513071374,0.35028405339139673,0.3900089897966465,0.7076399121086601,0.31566516878121276,0.14672188850006684,0.3688895475723894,104.63922119140625,0.21898906491696835,0.7753443958769674,0.7339449541284404,1.0,0.8,0.4,0.5831542387604713,0.5413379554555122,0.5831542387604713,0.5413379554555122,0.3663084775209427,mechanism_metrics
academic_18,academic,M3,emotional_adventurous,gen_openai_4o,M3,0,0,0.7905694150420948,"[-2.0, 1.0]",204,,,,-2.0,1.0,0.7472682595252991,0.21075369227001486,0.20297740878921705,0.5888013087445418,0.5670760149129341,0.35793686111090617,0.7338657164311372,0.24856908719237764,0.09137577970920374,0.4303343579637845,92.04431915283203,0.1908473577350378,0.7964997266644405,0.6078286558345642,0.9333333333333333,0.8,0.4,0.6868170648813248,0.677426973045892,0.6410292605559031,0.6322651748428325,0.5736341297626495,mechanism_metrics
academic_18,academic,M0,emotional_adventurous,gen_openai_4o,M0,0,1,0.7905694150420948,"[-2.0, 1.0]",204,,,,-2.0,1.0,0.23896242678165436,0.1451943672534713,0.1312984051735707,0.41697197647805745,0.3770652853086604,0.3482113318018434,0.7121666925920895,0.23737549699560612,0.09509180581783455,0.5949815261744605,66.00482177734375,0.04413010738790035,1.0,0.5913570887035633,0.9333333333333333,0.8,0.4,0.5597406066954136,0.5055541224366208,0.5224245662490526,0.4718505142741794,0.3194812133908272,mechanism_metrics
academic_18,academic,M1,emotional_adventurous,gen_openai_4o,M1,0,1,0.7905694150420948,"[-2.0, 1.0]",211,,,,-2.0,1.0,0.41331201791763306,0.15757877498527237,0.15675543341248444,0.4603050979632878,0.45790002581220135,0.34233549809139907,0.6844401621310844,0.2539367737194843,0.08862955842362857,0.5072981780089425,78.84069061279297,0.20739449374377728,0.7592724864350674,0.5772298767222626,0.8666666666666666,0.8,0.4,0.6033280044794083,0.57037251613928,0.5228842705488205,0.49432284732070925,0.40665600895881654,mechanism_metrics
academic_18,academic,M2,emotional_adventurous,gen_openai_4o,M2,0,1,0.7905694150420948,"[-2.0, 1.0]",184,,,,-2.0,1.0,0.3326169550418854,0.1367931525670555,0.1366101662031861,0.3507532513071374,0.35028405339139673,0.3899982453684298,0.7076399121086601,0.31566516878121276,0.1466896552154166,0.3688895475723894,104.63922119140625,0.21898906491696835,0.7753443958769674,0.7339449541284404,1.0,0.8,0.4,0.5831542387604713,0.5413379554555122,0.5831542387604713,0.5413379554555122,0.3663084775209427,mechanism_metrics
academic_18,academic,M3,emotional_adventurous,gen_openai_4o,M3,0,1,0.7905694150420948,"[-2.0, 1.0]",204,,,,-2.0,1.0,0.7472682595252991,0.2107475265811189,0.2029714705988014,0.5888013087445418,0.5670760149129341,0.35792638951581224,0.7338657164311372,0.24856908719237764,0.0913443649239219,0.4303343579637845,92.04431915283203,0.1908473577350378,0.7964997266644405,0.6078286558345642,0.9333333333333333,0.8,0.4,0.6868170648813248,0.677426973045892,0.6410292605559031,0.6322651748428325,0.5736341297626495,mechanism_metrics
academic_18,academic,M0,emotional_adventurous,gen_openai_4o,M0,0,2,0.7905694150420948,"[-2.0, 1.0]",204,,,,-2.0,1.0,0.23896242678165436,0.1451943672534713,0.1312984051735707,0.41697197647805745,0.3770652853086604,0.3482113318018434,0.7121666925920895,0.23737549699560612,0.09509180581783455,0.5949815261744605,66.00482177734375,0.04413010738790035,1.0,0.5913570887035633,0.9333333333333333,0.8,0.4,0.5597406066954136,0.5055541224366208,0.5224245662490526,0.4718505142741794,0.3194812133908272,mechanism_metrics
